id,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,s1,s2,date
49,518.67,1.3,48.18,519.41,2388.25,8132.4,8.508,0.03,397,2388,100,643.72,38.57,23.0009,1596.69,1423.79,14.62,21.61,551.2,2388.26,9063.43,0.0033,0.0,2022-03-27
49,518.67,1.3,48.23,520.1,2388.19,8128.08,8.5142,0.03,396,2388,100,643.2,38.5,23.136,1594.51,1431.92,14.62,21.61,551.96,2388.22,9064.43,-0.0001,-0.0002,2022-03-28
49,518.67,1.3,47.95,519.6,2388.32,8135.96,8.4972,0.03,396,2388,100,644.08,38.5,23.1663,1604.93,1418.24,14.62,21.61,551.75,2388.3,9062.54,0.0029,-0.0004,2022-03-29
49,518.67,1.3,48.12,519.7,2388.21,8132.69,8.4965,0.03,397,2388,100,643.57,38.64,23.1973,1596.47,1433.41,14.62,21.61,551.49,2388.26,9056.83,0.0012,0.0003,2022-03-30
49,518.67,1.3,48.16,519.72,2388.29,8139.93,8.5333,0.03,396,2388,100,643.48,38.44,23.1226,1605.85,1433.55,14.62,21.61,551.37,2388.34,9061.58,-0.0034,-0.0005,2022-03-31
49,518.67,1.3,48.03,519.88,2388.29,8134.67,8.5116,0.03,396,2388,100,643.34,38.5,23.1368,1598.92,1428.57,14.62,21.61,551.34,2388.22,9065.34,-0.0002,-0.0005,2022-04-01
49,518.67,1.3,48.26,519.54,2388.28,8137.82,8.5363,0.03,397,2388,100,643.8,38.45,23.0635,1597.25,1428.56,14.62,21.61,551.71,2388.24,9065.19,-0.0024,-0.0002,2022-04-02
49,518.67,1.3,48.16,519.02,2388.29,8133.65,8.5176,0.03,396,2388,100,643.64,38.46,23.1829,1599.32,1427.87,14.62,21.61,550.97,2388.31,9069.14,0.0002,0.0001,2022-04-03
49,518.67,1.3,48.26,519.25,2388.3,8138.39,8.5046,0.03,396,2388,100,644.2,38.46,23.0171,1593.84,1433.24,14.62,21.61,550.72,2388.26,9058.19,0.0026,-0.0005,2022-04-04
50,518.67,1.3,47.89,520.95,2388.12,8175.73,8.4854,0.03,397,2388,100,644.05,38.67,23.0033,1595.72,1417.09,14.62,21.61,551.39,2388.15,9105.7,-0.0017,0.0,2022-03-16
50,518.67,1.3,47.99,520.07,2388.17,8177.68,8.4906,0.03,395,2388,100,643.37,38.55,23.0109,1602.04,1423.59,14.62,21.61,552.81,2388.16,9111.71,0.0,0.0002,2022-03-17
50,518.67,1.3,47.88,519.87,2388.16,8177.14,8.5075,0.03,396,2388,100,643.35,38.59,23.0827,1598.91,1428.34,14.62,21.61,552.14,2388.15,9106.13,0.0003,-0.0001,2022-03-18
50,518.67,1.3,47.96,519.91,2388.18,8174.19,8.4997,0.03,394,2388,100,643.32,38.47,23.1038,1588.47,1422.34,14.62,21.61,551.95,2388.16,9112.74,-0.0047,0.0001,2022-03-19
50,518.67,1.3,47.98,519.6,2388.1,8182.82,8.5189,0.03,397,2388,100,642.67,38.68,23.0091,1599.99,1419.22,14.62,21.61,552.49,2388.14,9112.22,0.0031,-0.0001,2022-03-20
50,518.67,1.3,48.01,520.38,2388.14,8178.18,8.5295,0.03,396,2388,100,643.24,38.76,23.1558,1604.23,1425.6,14.62,21.61,551.42,2388.16,9116.44,-0.0013,-0.0004,2022-03-21
50,518.67,1.3,48.01,520.38,2388.15,8186.04,8.4699,0.03,395,2388,100,643.24,38.48,23.1318,1605.9,1422.68,14.62,21.61,551.96,2388.19,9114.81,-0.0012,-0.0001,2022-03-22
50,518.67,1.3,48.07,520.2,2388.09,8185.13,8.5161,0.03,394,2388,100,643.22,38.63,23.0817,1599.08,1420.48,14.62,21.61,551.71,2388.21,9114.43,-0.0003,-0.0002,2022-03-23
50,518.67,1.3,47.93,520.25,2388.15,8184.7,8.4821,0.03,395,2388,100,643.85,38.4,23.0392,1597.32,1418.55,14.62,21.61,552.22,2388.15,9117.37,0.0015,0.0002,2022-03-24
50,518.67,1.3,47.98,520.15,2388.18,8185.53,8.5062,0.03,397,2388,100,643.59,38.41,23.065,1596.38,1423.52,14.62,21.61,551.45,2388.16,9105.3,0.0007,-0.0005,2022-03-25
50,518.67,1.3,48.02,519.77,2388.22,8188.29,8.4782,0.03,397,2388,100,643.22,38.3,23.0607,1604.68,1423.37,14.62,21.61,551.48,2388.19,9119.31,0.0018,-0.0004,2022-03-26
50,518.67,1.3,48.11,519.47,2388.17,8194.51,8.5261,0.03,396,2388,100,643.56,38.59,23.1751,1605.26,1429.34,14.62,21.61,551.71,2388.18,9127.29,-0.0017,-0.0002,2022-03-27
50,518.67,1.3,48.21,520.1,2388.22,8193.04,8.5208,0.03,396,2388,100,643.22,38.55,23.1961,1605.49,1422.66,14.62,21.61,551.85,2388.14,9124.24,-0.0016,-0.0002,2022-03-28
50,518.67,1.3,48.05,520.31,2388.16,8189.44,8.4568,0.03,395,2388,100,643.29,38.48,23.081,1600.19,1426.15,14.62,21.61,551.94,2388.17,9126.5,-0.0047,-0.0001,2022-03-29
50,518.67,1.3,48.15,520.06,2388.13,8191.4,8.5049,0.03,397,2388,100,643.95,38.33,23.0002,1599.52,1425.99,14.62,21.61,551.54,2388.22,9124.44,0.0014,-0.0002,2022-03-30
50,518.67,1.3,48.16,519.85,2388.19,8194.2,8.5043,0.03,396,2388,100,643.77,38.42,23.0543,1604.93,1423.51,14.62,21.61,551.41,2388.18,9128.75,0.0037,0.0004,2022-03-31
50,518.67,1.3,48.14,519.33,2388.21,8200.9,8.5352,0.03,395,2388,100,643.33,38.45,23.0191,1605.31,1434.87,14.62,21.61,551.25,2388.17,9134.7,0.0019,-0.0004,2022-04-01
50,518.67,1.3,48.24,519.88,2388.17,8194.1,8.5034,0.03,395,2388,100,643.32,38.45,23.0379,1602.26,1430.01,14.62,21.61,551.4,2388.19,9129.59,0.002,-0.0002,2022-04-02
50,518.67,1.3,48.22,519.48,2388.2,8194.64,8.5241,0.03,397,2388,100,643.73,38.52,23.0832,1599.94,1432.87,14.62,21.61,551.18,2388.19,9132.97,-0.0026,-0.0001,2022-04-03
50,518.67,1.3,48.01,520.0,2388.25,8200.2,8.5002,0.03,396,2388,100,643.83,38.43,23.1086,1608.2,1433.88,14.62,21.61,552.06,2388.2,9128.91,0.0039,0.0001,2022-04-04
51,518.67,1.3,47.87,521.1,2388.03,8229.31,8.4651,0.03,394,2388,100,643.4,38.65,23.1941,1593.76,1412.87,14.62,21.61,552.71,2388.15,9165.02,0.0002,-0.0001,2022-03-16
51,518.67,1.3,47.83,520.43,2388.03,8237.0,8.4809,0.03,395,2388,100,643.16,38.66,23.1147,1596.05,1413.79,14.62,21.61,552.81,2388.08,9164.67,0.0012,-0.0001,2022-03-17
51,518.67,1.3,47.62,521.11,2388.1,8233.55,8.4522,0.03,396,2388,100,643.09,38.85,23.212,1596.96,1416.27,14.62,21.61,553.99,2388.08,9167.14,-0.0019,-0.0002,2022-03-18
51,518.67,1.3,47.66,521.17,2388.04,8236.36,8.4965,0.03,395,2388,100,642.83,38.96,23.1683,1597.94,1418.42,14.62,21.61,552.71,2388.12,9179.12,0.0037,0.0001,2022-03-19
51,518.67,1.3,47.78,521.21,2388.08,8239.24,8.4886,0.03,395,2388,100,643.51,38.53,23.1286,1591.09,1418.2,14.62,21.61,553.4,2388.07,9175.36,0.0009,0.0,2022-03-20
51,518.67,1.3,47.66,521.0,2388.08,8238.54,8.4873,0.03,395,2388,100,643.19,38.65,23.2985,1592.24,1417.94,14.62,21.61,553.05,2388.06,9174.31,0.0039,-0.0004,2022-03-21
51,518.67,1.3,47.73,520.86,2388.05,8242.47,8.4732,0.03,395,2388,100,642.65,38.69,23.1436,1594.92,1414.82,14.62,21.61,552.75,2388.03,9175.16,0.0004,-0.0003,2022-03-22
51,518.67,1.3,47.83,521.23,2388.08,8245.46,8.4866,0.03,395,2388,100,643.27,38.45,23.2067,1605.04,1419.07,14.62,21.61,552.89,2388.09,9185.64,0.0009,0.0002,2022-03-23
51,518.67,1.3,47.94,520.93,2388.06,8248.19,8.4987,0.03,394,2388,100,643.22,38.82,23.1381,1605.12,1412.48,14.62,21.61,552.56,2388.08,9185.22,-0.0009,0.0,2022-03-24
51,518.67,1.3,47.69,520.94,2388.07,8253.41,8.499,0.03,396,2388,100,643.08,38.62,23.0319,1590.92,1426.12,14.62,21.61,552.41,2388.15,9188.26,-0.0038,-0.0001,2022-03-25
51,518.67,1.3,47.79,521.25,2388.09,8253.27,8.4982,0.03,396,2388,100,643.21,38.67,23.1033,1604.24,1423.73,14.62,21.61,552.53,2388.07,9201.99,0.0011,0.0004,2022-03-26
51,518.67,1.3,47.94,520.58,2388.09,8256.4,8.4914,0.03,393,2388,100,643.31,38.57,23.1452,1592.63,1423.81,14.62,21.61,552.69,2388.07,9193.09,0.0023,0.0,2022-03-27
51,518.67,1.3,48.07,520.38,2388.1,8261.07,8.4775,0.03,397,2388,100,643.44,38.69,23.1276,1601.34,1416.05,14.62,21.61,552.53,2388.08,9204.96,0.003,0.0004,2022-03-28
51,518.67,1.3,47.99,520.47,2388.11,8268.39,8.5021,0.03,396,2388,100,643.27,38.56,23.2241,1602.47,1415.91,14.62,21.61,552.45,2388.07,9211.23,0.0017,-0.0004,2022-03-29
51,518.67,1.3,47.94,520.42,2388.12,8267.54,8.4834,0.03,397,2388,100,643.69,38.46,23.2072,1606.39,1422.9,14.62,21.61,552.72,2388.14,9210.36,-0.0015,0.0004,2022-03-30
51,518.67,1.3,47.95,520.78,2388.05,8269.27,8.5187,0.03,396,2388,100,643.81,38.66,23.1217,1604.36,1428.61,14.62,21.61,552.49,2388.12,9214.76,0.0031,-0.0003,2022-03-31
51,518.67,1.3,47.94,520.38,2388.14,8274.65,8.5195,0.03,395,2388,100,643.19,38.57,23.0721,1605.01,1430.44,14.62,21.61,551.49,2388.11,9213.46,0.0008,0.0005,2022-04-01
51,518.67,1.3,48.27,520.24,2388.29,8279.86,8.5275,0.03,398,2388,100,643.68,38.43,23.0668,1609.75,1419.91,14.62,21.61,552.63,2388.32,9219.81,0.0008,-0.0005,2022-04-02
51,518.67,1.3,48.09,520.36,2388.49,8288.26,8.5117,0.03,398,2388,100,643.37,38.72,23.0834,1602.44,1432.71,14.62,21.61,552.73,2388.46,9226.6,0.0015,0.0005,2022-04-03
51,518.67,1.3,47.89,520.2,2388.54,8293.72,8.5306,0.03,397,2388,100,644.11,38.39,23.0958,1606.6,1428.55,14.62,21.61,551.6,2388.56,9244.59,0.0014,0.0004,2022-04-04
52,518.67,1.3,47.95,520.22,2388.18,8163.79,8.464,0.03,396,2388,100,643.2,38.32,23.1389,1597.44,1416.68,14.62,21.61,551.88,2388.18,9082.86,0.0004,-0.0003,2022-03-16
52,518.67,1.3,48.12,520.36,2388.13,8158.52,8.507,0.03,395,2388,100,643.62,38.51,23.0456,1597.0,1416.56,14.62,21.61,552.24,2388.2,9092.25,0.0028,0.0001,2022-03-17
52,518.67,1.3,48.01,519.81,2388.2,8164.07,8.4925,0.03,396,2388,100,643.67,38.55,23.1323,1598.61,1425.44,14.62,21.61,551.53,2388.17,9087.67,-0.0003,0.0002,2022-03-18
52,518.67,1.3,47.85,520.58,2388.17,8161.6,8.5018,0.03,396,2388,100,643.57,38.66,23.2464,1604.82,1422.12,14.62,21.61,551.79,2388.18,9088.04,0.0036,-0.0003,2022-03-19
52,518.67,1.3,47.87,519.98,2388.15,8162.06,8.5216,0.03,396,2388,100,643.09,38.48,23.1038,1601.98,1422.52,14.62,21.61,551.31,2388.16,9090.04,0.0017,-0.0001,2022-03-20
52,518.67,1.3,48.26,519.69,2388.21,8162.92,8.5099,0.03,395,2388,100,643.28,38.54,23.0906,1599.03,1423.95,14.62,21.61,551.67,2388.24,9092.67,0.0007,-0.0001,2022-03-21
52,518.67,1.3,47.99,519.86,2388.12,8171.62,8.5097,0.03,396,2388,100,643.3,38.45,23.1463,1599.22,1422.66,14.62,21.61,552.35,2388.21,9092.46,-0.0013,-0.0004,2022-03-22
52,518.67,1.3,48.08,519.98,2388.23,8167.62,8.5033,0.03,396,2388,100,643.51,38.55,23.0678,1599.52,1427.19,14.62,21.61,551.99,2388.18,9093.02,0.0007,0.0,2022-03-23
52,518.67,1.3,48.13,520.42,2388.16,8171.14,8.517000000000001,0.03,396,2388,100,643.46,38.5,23.1765,1596.47,1428.95,14.62,21.61,551.93,2388.18,9100.96,-0.0035,0.0002,2022-03-24
52,518.67,1.3,48.14,520.28,2388.2,8167.06,8.5385,0.03,395,2388,100,644.14,38.31,23.0691,1602.23,1425.7,14.62,21.61,552.16,2388.18,9096.69,-0.0003,0.0002,2022-03-25
52,518.67,1.3,48.17,519.79,2388.21,8164.61,8.4886,0.03,395,2388,100,643.41,38.5,23.1171,1600.64,1422.09,14.62,21.61,552.04,2388.17,9095.83,-0.0007,0.0001,2022-03-26
52,518.67,1.3,48.09,520.07,2388.16,8173.82,8.503,0.03,397,2388,100,643.51,38.38,23.0776,1598.22,1427.11,14.62,21.61,551.64,2388.2,9103.0,0.0029,0.0002,2022-03-27
52,518.67,1.3,48.29,519.85,2388.2,8172.94,8.5414,0.03,396,2388,100,643.82,38.32,23.1135,1595.32,1427.64,14.62,21.61,551.14,2388.19,9103.17,0.0017,0.0005,2022-03-28
52,518.67,1.3,48.18,520.52,2388.2,8172.4,8.5298,0.03,396,2388,100,643.8,38.62,23.0372,1606.58,1436.86,14.62,21.61,551.45,2388.21,9100.06,0.0027,0.0002,2022-03-29
52,518.67,1.3,48.03,520.35,2388.17,8179.97,8.5365,0.03,396,2388,100,643.66,38.52,23.1414,1603.87,1423.12,14.62,21.61,552.23,2388.19,9107.39,0.0018,0.0004,2022-03-30
52,518.67,1.3,48.2,519.68,2388.23,8176.82,8.5502,0.03,398,2388,100,643.61,38.45,22.9884,1604.1,1429.91,14.62,21.61,551.25,2388.2,9107.12,-0.0004,-0.0001,2022-03-31
52,518.67,1.3,48.05,519.87,2388.2,8179.78,8.5218,0.03,399,2388,100,643.45,38.33,23.0421,1605.72,1427.91,14.62,21.61,551.25,2388.26,9106.14,0.0016,-0.0004,2022-04-01
52,518.67,1.3,48.17,519.51,2388.21,8176.87,8.5256,0.03,396,2388,100,643.37,38.43,23.0116,1606.32,1432.81,14.62,21.61,551.4,2388.22,9109.17,0.0019,0.0,2022-04-02
52,518.67,1.3,48.2,519.92,2388.2,8177.88,8.4894,0.03,396,2388,100,644.29,38.41,23.1275,1602.27,1421.12,14.62,21.61,551.24,2388.2,9115.67,-0.0037,-0.0002,2022-04-03
52,518.67,1.3,48.18,519.23,2388.21,8181.73,8.5159,0.03,397,2388,100,643.67,38.35,23.015,1601.99,1436.34,14.62,21.61,552.28,2388.18,9119.4,-0.0017,-0.0005,2022-04-04
53,518.67,1.3,47.78,520.36,2388.07,8191.37,8.4736,0.03,395,2388,100,643.06,38.62,23.2057,1594.02,1416.65,14.62,21.61,552.88,2388.11,9122.2,0.0027,-0.0002,2022-03-16
53,518.67,1.3,47.96,520.46,2388.13,8190.16,8.5108,0.03,394,2388,100,643.37,38.78,23.2846,1597.61,1415.09,14.62,21.61,552.66,2388.15,9128.58,0.0059,0.0001,2022-03-17
53,518.67,1.3,47.96,521.11,2388.1,8200.12,8.463,0.03,395,2388,100,642.68,38.59,23.1172,1596.45,1423.78,14.62,21.61,552.5,2388.12,9129.45,-0.0014,-0.0004,2022-03-18
53,518.67,1.3,47.87,520.56,2388.1,8201.98,8.4766,0.03,396,2388,100,642.87,38.59,23.1856,1596.82,1421.71,14.62,21.61,552.73,2388.1,9131.95,-0.0002,-0.0002,2022-03-19
53,518.67,1.3,47.94,520.24,2388.15,8199.27,8.4671,0.03,396,2388,100,643.2,38.64,23.1846,1599.77,1414.61,14.62,21.61,552.39,2388.12,9139.6,-0.0028,-0.0005,2022-03-20
53,518.67,1.3,47.91,520.25,2388.14,8207.27,8.5073,0.03,395,2388,100,643.19,38.5,23.1596,1598.61,1424.12,14.62,21.61,551.97,2388.1,9138.15,-0.0047,0.0003,2022-03-21
53,518.67,1.3,47.9,520.5,2388.19,8196.21,8.4917,0.03,394,2388,100,643.28,38.61,23.1815,1596.58,1424.75,14.62,21.61,552.16,2388.1,9140.96,0.0006,0.0002,2022-03-22
53,518.67,1.3,48.09,520.42,2388.07,8207.03,8.5008,0.03,397,2388,100,643.33,38.64,23.1111,1597.62,1428.43,14.62,21.61,552.58,2388.15,9143.52,-0.0019,0.0003,2022-03-23
53,518.67,1.3,48.04,520.05,2388.15,8209.84,8.4819,0.03,395,2388,100,643.98,38.51,23.1913,1598.65,1425.08,14.62,21.61,552.12,2388.13,9138.55,0.0028,-0.0002,2022-03-24
53,518.67,1.3,47.84,520.41,2388.13,8213.24,8.4906,0.03,396,2388,100,643.44,38.61,23.1144,1600.4,1420.29,14.62,21.61,552.4,2388.16,9142.03,0.003,0.0005,2022-03-25
53,518.67,1.3,48.02,520.4,2388.15,8213.21,8.4877,0.03,397,2388,100,643.76,38.6,23.0892,1603.49,1421.44,14.62,21.61,552.26,2388.16,9148.96,-0.0026,0.0,2022-03-26
53,518.67,1.3,48.05,520.72,2388.16,8214.98,8.5172,0.03,395,2388,100,643.7,38.54,23.1469,1600.45,1426.43,14.62,21.61,552.03,2388.16,9147.04,-0.0005,-0.0002,2022-03-27
53,518.67,1.3,47.97,520.59,2388.14,8218.62,8.4865,0.03,398,2388,100,643.43,38.47,23.1633,1605.95,1419.71,14.62,21.61,551.93,2388.16,9148.21,-0.0014,0.0,2022-03-28
53,518.67,1.3,48.09,520.21,2388.17,8220.41,8.5371,0.03,397,2388,100,644.12,38.29,23.1289,1602.6,1429.04,14.62,21.61,551.78,2388.15,9150.57,0.0016,-0.0005,2022-03-29
53,518.67,1.3,48.02,520.16,2388.13,8222.04,8.5174,0.03,397,2388,100,643.94,38.45,23.0076,1599.71,1421.84,14.62,21.61,552.22,2388.15,9151.86,0.0021,-0.0002,2022-03-30
53,518.67,1.3,48.02,519.99,2388.13,8228.95,8.5085,0.03,398,2388,100,644.16,38.56,23.1925,1608.16,1424.87,14.62,21.61,551.84,2388.13,9160.31,-0.0016,0.0003,2022-03-31
53,518.67,1.3,48.15,519.8,2388.2,8225.39,8.5009,0.03,397,2388,100,643.24,38.44,23.1553,1607.08,1429.98,14.62,21.61,551.39,2388.19,9159.26,-0.0026,0.0004,2022-04-01
53,518.67,1.3,48.07,520.61,2388.2,8230.55,8.5836,0.03,397,2388,100,643.48,38.25,23.0927,1605.99,1431.6,14.62,21.61,552.04,2388.2,9163.48,-0.0002,0.0002,2022-04-02
53,518.67,1.3,48.15,520.5,2388.12,8234.23,8.5116,0.03,396,2388,100,643.97,38.36,23.0233,1605.24,1429.29,14.62,21.61,552.28,2388.18,9167.7,-0.0023,-0.0003,2022-04-03
53,518.67,1.3,48.18,519.68,2388.17,8230.96,8.5196,0.03,396,2388,100,644.18,38.32,23.0419,1612.63,1423.19,14.62,21.61,552.53,2388.14,9162.47,-0.0001,-0.0004,2022-04-04
54,518.67,1.3,47.95,520.64,2388.15,8195.16,8.4917,0.03,394,2388,100,644.02,38.65,23.1168,1593.76,1424.77,14.62,21.61,552.44,2388.11,9132.31,0.0014,-0.0003,2022-03-16
54,518.67,1.3,47.97,520.92,2388.11,8193.28,8.4729,0.03,396,2388,100,643.45,38.69,23.128,1597.12,1422.58,14.62,21.61,552.95,2388.17,9131.26,0.0028,-0.0003,2022-03-17
54,518.67,1.3,47.88,520.16,2388.18,8192.72,8.4794,0.03,396,2388,100,643.03,38.62,23.1185,1592.03,1428.36,14.62,21.61,552.29,2388.11,9131.71,0.0018,0.0,2022-03-18
54,518.67,1.3,47.89,520.78,2388.13,8194.08,8.4856,0.03,396,2388,100,643.11,38.71,23.1501,1595.36,1422.58,14.62,21.61,552.65,2388.15,9125.74,-0.002,0.0004,2022-03-19
54,518.67,1.3,47.99,520.2,2388.13,8198.47,8.4805,0.03,396,2388,100,643.32,38.78,23.0934,1596.45,1427.83,14.62,21.61,552.29,2388.15,9125.38,-0.0009,-0.0004,2022-03-20
54,518.67,1.3,47.89,520.41,2388.1,8199.77,8.4982,0.03,395,2388,100,643.39,38.63,23.0876,1595.0,1419.5,14.62,21.61,553.06,2388.13,9130.52,0.0011,0.0004,2022-03-21
54,518.67,1.3,47.99,520.36,2388.11,8199.75,8.501,0.03,395,2388,100,643.89,38.49,23.0118,1606.81,1425.86,14.62,21.61,552.26,2388.14,9130.31,0.0007,-0.0004,2022-03-22
54,518.67,1.3,47.84,520.85,2388.14,8205.67,8.5059,0.03,395,2388,100,643.1,38.42,23.0871,1605.07,1423.01,14.62,21.61,551.52,2388.15,9128.67,-0.0016,-0.0002,2022-03-23
54,518.67,1.3,48.07,520.32,2388.1,8202.59,8.5432,0.03,396,2388,100,643.17,38.64,23.1938,1595.48,1418.44,14.62,21.61,552.39,2388.12,9130.5,-0.0015,-0.0001,2022-03-24
54,518.67,1.3,48.02,520.85,2388.11,8204.26,8.5183,0.03,395,2388,100,643.62,38.48,23.126,1599.48,1425.05,14.62,21.61,552.59,2388.16,9141.0,0.0002,0.0004,2022-03-25
54,518.67,1.3,48.0,520.0,2388.14,8202.78,8.5001,0.03,396,2388,100,643.35,38.41,23.1075,1597.52,1424.14,14.62,21.61,551.83,2388.13,9133.83,-0.0003,-0.0004,2022-03-26
54,518.67,1.3,48.04,519.72,2388.19,8208.07,8.4857,0.03,397,2388,100,643.67,38.32,23.039,1602.33,1424.88,14.62,21.61,552.03,2388.15,9145.77,-0.0012,0.0003,2022-03-27
54,518.67,1.3,47.99,520.25,2388.13,8206.29,8.5006,0.03,396,2388,100,643.81,38.48,23.092,1600.81,1425.69,14.62,21.61,552.31,2388.15,9137.77,-0.0004,0.0004,2022-03-28
54,518.67,1.3,48.1,520.03,2388.19,8213.25,8.5129,0.03,397,2388,100,643.56,38.57,23.1984,1601.33,1420.83,14.62,21.61,552.03,2388.14,9143.94,0.0017,0.0001,2022-03-29
54,518.67,1.3,48.03,520.5,2388.12,8210.57,8.5395,0.03,397,2388,100,643.21,38.34,22.9746,1608.14,1425.75,14.62,21.61,551.65,2388.13,9148.74,0.0019,0.0004,2022-03-30
54,518.67,1.3,48.07,520.64,2388.19,8209.78,8.5366,0.03,396,2388,100,643.18,38.54,23.0378,1603.81,1425.78,14.62,21.61,551.59,2388.21,9143.34,-0.0021,0.0,2022-03-31
54,518.67,1.3,48.07,519.81,2388.17,8212.51,8.5097,0.03,396,2388,100,643.88,38.46,23.1485,1607.47,1426.06,14.62,21.61,551.88,2388.18,9145.76,-0.0059,0.0004,2022-04-01
54,518.67,1.3,48.03,520.29,2388.17,8215.84,8.4924,0.03,398,2388,100,644.27,38.65,23.1079,1608.6,1427.77,14.62,21.61,550.96,2388.11,9153.65,-0.0015,-0.0003,2022-04-02
54,518.67,1.3,48.01,520.01,2388.14,8220.31,8.5171,0.03,397,2388,100,643.26,38.46,23.0356,1603.84,1426.84,14.62,21.61,551.63,2388.18,9148.5,-0.0001,0.0002,2022-04-03
54,518.67,1.3,48.15,519.57,2388.15,8220.23,8.5295,0.03,395,2388,100,643.8,38.3,23.05,1601.79,1433.26,14.62,21.61,551.37,2388.16,9155.85,-0.0009,-0.0003,2022-04-04
55,518.67,1.3,47.64,520.97,2388.11,8206.6,8.4667,0.03,395,2388,100,643.56,38.64,23.0817,1594.55,1416.72,14.62,21.61,552.56,2388.12,9139.83,0.0024,-0.0001,2022-03-16
55,518.67,1.3,47.83,521.17,2388.09,8205.13,8.4673,0.03,395,2388,100,643.58,38.7,23.0965,1591.38,1410.57,14.62,21.61,552.45,2388.07,9139.52,0.0023,0.0001,2022-03-17
55,518.67,1.3,47.85,520.82,2388.09,8209.13,8.5171,0.03,395,2388,100,643.04,38.65,23.2217,1598.13,1418.55,14.62,21.61,552.89,2388.09,9138.72,0.0019,-0.0002,2022-03-18
55,518.67,1.3,48.07,521.39,2388.09,8210.21,8.4586,0.03,397,2388,100,643.07,38.61,23.1507,1601.48,1421.75,14.62,21.61,552.79,2388.09,9145.61,0.0,-0.0003,2022-03-19
55,518.67,1.3,47.76,521.47,2388.12,8213.54,8.5042,0.03,395,2388,100,643.18,38.72,23.0995,1596.41,1426.51,14.62,21.61,552.36,2388.11,9144.12,0.002,-0.0004,2022-03-20
55,518.67,1.3,47.94,520.9,2388.15,8219.35,8.4868,0.03,394,2388,100,643.68,38.68,23.1158,1604.72,1423.69,14.62,21.61,552.22,2388.13,9151.5,-0.0028,-0.0004,2022-03-21
55,518.67,1.3,48.05,520.2,2388.13,8214.12,8.4855,0.03,397,2388,100,643.04,38.53,23.0755,1602.17,1426.88,14.62,21.61,552.02,2388.08,9156.54,-0.0037,0.0005,2022-03-22
55,518.67,1.3,48.0,520.33,2388.12,8219.88,8.5119,0.03,397,2388,100,643.54,38.54,23.0392,1605.78,1422.39,14.62,21.61,552.25,2388.13,9157.93,0.0018,-0.0004,2022-03-23
55,518.67,1.3,48.07,520.87,2388.11,8209.49,8.5025,0.03,396,2388,100,643.61,38.61,23.2726,1603.56,1426.26,14.62,21.61,552.13,2388.07,9155.03,0.001,-0.0001,2022-03-24
55,518.67,1.3,48.05,520.49,2388.11,8226.67,8.4886,0.03,397,2388,100,643.39,38.41,23.1429,1602.98,1422.22,14.62,21.61,552.43,2388.13,9164.05,-0.0006,-0.0004,2022-03-25
55,518.67,1.3,48.02,520.68,2388.17,8228.78,8.5087,0.03,396,2388,100,643.28,38.6,23.0658,1594.2,1430.58,14.62,21.61,552.1,2388.12,9171.87,-0.0037,0.0002,2022-03-26
55,518.67,1.3,47.93,520.85,2388.1,8230.48,8.5296,0.03,397,2388,100,643.37,38.56,23.1223,1596.77,1428.37,14.62,21.61,552.98,2388.13,9164.27,-0.0036,0.0003,2022-03-27
55,518.67,1.3,48.08,520.59,2388.14,8234.41,8.5535,0.03,396,2388,100,643.76,38.51,23.0703,1597.46,1421.37,14.62,21.61,551.42,2388.15,9166.46,0.0015,-0.0004,2022-03-28
55,518.67,1.3,47.94,520.51,2388.13,8238.27,8.4885,0.03,397,2388,100,643.85,38.66,23.0386,1598.54,1427.47,14.62,21.61,552.04,2388.1,9179.24,0.0016,0.0003,2022-03-29
55,518.67,1.3,48.31,520.44,2388.23,8239.25,8.4851,0.03,396,2388,100,643.59,38.52,23.0339,1601.81,1421.49,14.62,21.61,553.18,2388.12,9173.13,-0.0008,-0.0001,2022-03-30
55,518.67,1.3,48.12,520.38,2388.15,8241.7,8.5094,0.03,397,2388,100,643.64,38.58,23.1408,1607.33,1433.9,14.62,21.61,552.37,2388.14,9182.51,-0.0023,-0.0001,2022-03-31
55,518.67,1.3,48.24,520.25,2388.19,8247.65,8.5474,0.03,398,2388,100,643.69,38.49,23.0235,1604.96,1438.1,14.62,21.61,551.76,2388.18,9188.23,-0.0006,-0.0004,2022-04-01
55,518.67,1.3,47.8,520.3,2388.11,8247.85,8.5371,0.03,396,2388,100,643.43,38.51,23.18,1602.96,1427.08,14.62,21.61,552.63,2388.13,9188.11,0.0011,0.0,2022-04-02
55,518.67,1.3,48.2,520.13,2388.14,8256.0,8.5137,0.03,395,2388,100,643.59,38.5,23.0127,1600.12,1427.12,14.62,21.61,550.78,2388.17,9194.97,0.0007,0.0,2022-04-03
55,518.67,1.3,48.19,520.36,2388.16,8257.58,8.531,0.03,397,2388,100,644.01,38.49,23.1604,1605.12,1433.56,14.62,21.61,551.8,2388.14,9202.75,0.0033,0.0,2022-04-04
56,518.67,1.3,48.11,520.28,2388.16,8191.62,8.4772,0.03,395,2388,100,643.41,38.54,23.0356,1601.37,1431.79,14.62,21.61,552.21,2388.18,9126.61,-0.0005,0.0,2022-03-16
